,input,prediction,ground_truth
832,"What would you use to find a place to stay? ['(A) mexico ', '(B) phone book ', '(C) town ', '(D) city ', '(E) sun dial ']",phone book phone book phone book phone book phone book phone book phone,phone book
833,"If you're seeking a connection for your laptop, what are you trying to hook up with? ['(A) computer network ', '(B) electrical circuit ', '(C) lineage ', '(D) company ', '(E",computer network,computer network
834,"The child didn't know the problems his mother was going through, all he had was what for her? ['(A) care ', '(B) balloon ', '(C) loved ', '(D) become adult ', '(E",care care care care care care care care care,loved
835,"To see new films you must? ['(A) open eyes ', '(B) go to movies ', '(C) kick ball ', '(D) make art ', '(E) look for ']","make art ', '(E) make art ', '(F",go to movies
836,"What can happen when you contemplate alone for a long time? ['(A) daydream ', '(B) headache ', '(C) get ideas ', '(D) sleep ', '(E) become distracted ']",headache daydream headache headache headache daydream headache headache headache,daydream
837,"The pioneer went to the general store for storage measures, what was he looking for? ['(A) checkers ', '(B) barrels ', '(C) baking soda ', '(D) buffalo ', '(E) salt ",barrels,barrels
838,"I was apprehensive to buy the expensive equipment to play a game with so much walking and swinging around in grass, but now I understand why people what? ['(A) care less ', '(B) play golf ', '(C) shake hands ",play golf,play golf
839,"What can a newspaper be used to do to an engagement? ['(A) announce ', '(B) communicate ', '(C) educate ', '(D) inform ', '(E) cancel ']",inform inform inform inform inform inform inform inform inform inform,announce
840,"John needed a straight wire. Unfortunately, this one had endured some abuse and had become what? ['(A) bent ', '(B) bent ', '(C) crooked ', '(D) straightforth ', '",bent bent bent bent bent bent bent bent bent bent,bent
841,"Metal is taken from what which is pulled from the ground? ['(A) dirt ', '(B) instruments ', '(C) ore ', '(D) car ', '(E) junkyard ']",dirt ore ore ore metal ore metal is taken from the,ore
842,"When not in use where on your property would you store you bucket? ['(A) utility closet ', '(B) outside ', '(C) well ', '(D) garden shed ', '(E) garage ']",utility closet outside outside outside outside outside outside outside outside,garden shed
843,"What does someone do to relax at night? ['(A) find time ', '(B) check mail ', '(C) listen to music ', '(D) go to bed ', '(E) stop worrying ']",go to bed,go to bed
844,"Where might the stapler be if I cannot find it? ['(A) office building ', '(B) office supply store ', '(C) desk drawer ', '(D) with dwight ', '(E) desktop ",office supply store,desk drawer
845,"Many homes in this country are built around a courtyard. Where is it? ['(A) candidate ', '(B) spain ', '(C) lawn ', '(D) asshole ', '(E) office complex '",lawn lawn lawn lawn lawn lawn lawn lawn lawn lawn,spain
846,"Sean was a wreck. He loved to build houses, but in his current state, he couldn't do what? ['(A) stand up ', '(B) produce ', '(C) construct ', '(D) make ', ",construct stand up,construct
847,"What would be happening if you are pretending to be a police officer? ['(A) fighting ', '(B) misunderstanding ', '(C) deception ', '(D) play ', '(E) distrust '",distrust,deception
848,"Where would you buy a finely crafted writing instrument? ['(A) nasa ', '(B) classroom ', '(C) stationery store ', '(D) purse ', '(E) office supply store ",stationery store,stationery store
849,"The detective was finding information from witnesses, why would he do that? ['(A) fun ', '(B) ulcers ', '(C) get answers ', '(D) happiness ', '(E) power ']","get answers ', '(C) get answers ', '(D",get answers
850,"Joe found spiders in the place where he keeps his tools. Where might that be? ['(A) cupboard ', '(B) toolbox ', '(C) closet ', '(D) garage ', '(E) mail box ",garage garage garage garage garage garage garage garage garage,garage
851,"While on the fan boat he thought he'd see swamps and gators, but he was surprised to spot a bald eagle in what nature area? ['(A) everglades ', '(B) high places ', '(",high places,everglades
852,"Where are you likely to find a supermarket? ['(A) buy food for family ', '(B) city or town ', '(C) get supplies ', '(D) strip mall ', '(E) vermont ']","city or town, '(C) strip mall",city or town
853,"Where would you need to use a lantern? ['(A) grocery store ', '(B) antique shop ', '(C) house ', '(D) dark place ', '(E) street ']",dark place dark place dark place dark place,dark place
854,"What area does a police officer patrol? ['(A) direct traffic ', '(B) city ', '(C) beat ', '(D) street ', '(E) park ']",beat beat beat beat beat beat beat beat beat beat,beat
855,"Why would a woman kill a stranger she met in a dark alley? ['(A) being raped ', '(B) get rid of ', ""(C) they didn't know the passcode "", '(D) get revenge ",get revenge,being raped
856,"The baby was cranky, it needed to eat breakfast but refused to what? ['(A) buy food ', '(B) open mouth ', '(C) get out of bed ', '(D) cry ', '(E) wake",open mouth open mouth,open mouth
857,"What is made up of people? ['(A) buildings ', '(B) audience ', '(C) apartment ', '(D) classroom ', '(E) falling down ']",classroom classroom classroom classroom classroom classroom classroom classroom classroom classroom,audience
858,"He was afraid he would die from his cold, so he wisely decided to what? ['(A) ocean ', '(B) write will ', '(C) never want ', '(D) were shot ', '(E)",ocean ocean ocean ocean ocean ocean ocean ocean ocean ocean,seek help
859,"Where would you get a pen if you do not have one? ['(A) briefcase ', '(B) desk drawer ', ""(C) friend's house "", '(D) pocket ', '(E) sidewalk ']","friend's house "", '(C) pocket ', '(D",friend's house
860,"Why would a small dog pant if it's hot outside? ['(A) outside ', '(B) europe ', '(C) heat ', '(D) wet ', '(E) dog show ']",heat heat heat heat heat heat heat heat heat heat,heat
861,"She asked her little boy why, he replied that he didn't know and it was just what? ['(A) case ', '(B) reason ', '(C) how ', '(D) because ', '(E)",case case case case case case case,because
862,"Where would you display a picture on a horizontal surface? ['(A) microwave ', '(B) desktop ', '(C) shelf ', '(D) art show ', '(E) wall ']",shelf shelf shelf shelf shelf shelf shelf shelf shelf shelf,shelf
863,"What skill is needed for riding a bike? ['(A) wheels ', '(B) feet ', '(C) pedalling ', '(D) practice ', '(E) good balance ']","pedalling, '(C) pedalling a bike",good balance
864,"He looked at the field of pumps, all slowing churning oil out of the what? ['(A) manual ', '(B) street ', '(C) restaurant ', '(D) ground ', '(E) service",ground the ground,ground
865,"The department to where vendors deliver goods for sale is called what? ['(A) delivered ', '(B) take away ', '(C) receiving ', '(D) pick up ', '(E) keep ']",receiving receiving receiving receiving receiving receiving receiving receiving receiving receiving,receiving
866,"Where is the worst place to be in a ticket office? ['(A) at the top ', '(B) movie theaters ', '(C) train station ', '(D) end of line ', '(E) opera house ",end of line,end of line
867,"Exercise is very good for you, for faster recovery you should always do what afterwards? ['(A) stretch ', '(B) lower cholesterol ', '(C) weigh ', '(D) track ', '(E) expend energy '",expend energy,stretch
868,"What happens when you go somewhere and forget something at home? ['(A) arriving ', '(B) arrive there ', '(C) turn around ', '(D) go back ', '(E) fart ']",arrive there arrive there arrive there arrive there arrive there arrive there arrive,go back
869,"Where would you acquire a wind instrument for you own use? ['(A) band practice ', '(B) concert ', '(C) music store ', '(D) symphony ', '(E) music room ",music store symphony,music store
870,"Where would a person light alcohol on fire to observe the reaction? ['(A) supermarket ', '(B) bar ', '(C) pub ', '(D) restaurants ', '(E) chemistry lab ']",chemistry lab a bar,chemistry lab
871,"If a storey contained a panoramic view, what kind of structure would it be in? ['(A) horizontal room ', '(B) storey book ', '(C) mall ', '(D) tall building ', '(E",tall building tall building tall building tall building tall building tall building tall,tall building
872,"Where does lettuce arrive by large trucks? ['(A) kitchen ', '(B) supermarket ', ""(C) farmer's market "", '(D) salad ', '(E) refrigerator ']",farmer's market,supermarket
873,"Why do people who are dying receive social security payments? ['(A) rejuvenation ', '(B) born again ', '(C) no longer exist ', '(D) unable to work ', '(E) change of color ",unable to work,unable to work
874,"What should I do with a jumping rope? ['(A) fatigue ', '(B) sweating ', '(C) get tired ', '(D) tiredness ', '(E) hopping ']",hopping hopping hopping hopping hopping hopping,hopping
875,"What do geese do every fall in fields? ['(A) guard house ', '(B) fly ', '(C) eat ', '(D) follow ultralight airplane ', '(E) group together ']",group together,group together
876,"I took my seat, the curtains drew back and I enjoyed the what? ['(A) airplane ', '(B) movie ', '(C) auditorium ', '(D) theatre ', '(E) show ']",theatre theatre theatre theatre theatre theatre theatre,show
877,"What should everyone do who doesn't want to fight anymore? ['(A) explicate ', '(B) pay tribute to king ', '(C) hope for peace ', '(D) wear shoes ', '(E) do well",hope for peace,hope for peace
878,"Where is the ideal location for a post office? ['(A) building ', '(B) business district ', '(C) above ground ', '(D) most towns ', '(E) center of town ']",center of town,center of town
879,"Where outside of a city would a squirrel live? ['(A) roof ', '(B) inside home ', '(C) forest ', '(D) yard ', '(E) park ']",forest forest forest forest forest forest forest forest forest forest,forest
880,"You should watch out for snakes if floating down what African body of water? ['(A) wet grass ', '(B) western texas ', '(C) high grass ', '(D) amazon river ', '(","amazon river ',",amazon river
881,"At the end of the day as he began to eat he paused and thanked her, it wasn't often she would what? ['(A) cook dinner ', '(B) did chores ', '(C) make food ', ",cook dinner,cook dinner
882,"To what do trees roots cling? ['(A) yard ', '(B) orchard ', '(C) museum ', '(D) countryside ', '(E) surface of earth ']",surface of earth,surface of earth
883,"What probably has a lot of dust in the back? ['(A) closet ', '(B) door ', '(C) corner ', '(D) shelf ', '(E) library ']",library library library library library library library library library library,closet
884,"At the new comic store he found himself making friends, it was nice to meet people with what? ['(A) smiling ', '(B) smile ', '(C) open mind ', '(D) common interests ', '(E)","common interests, ', '(F) common interests ', '",common interests
