,input,prediction,ground_truth
2746, A camper couldn't find his lighter to start a fire so instead he rubbed two sticks together.,1,1
2747," Emma recently lost her dearest grandma on a rainy day in a traffic accident, so she is likely to speed driving when it rains.",0,0
2748," If the object was just put on the physical scale, you will need to wait a few minutes but not just seconds to read the weight.",0,0
2749, You will be less tired if you take your time getting to school.,0,0
2750," Since Sara left the clothes hanging for three minutes, the clothes should still be wet. ",1,1
2751, If you cannot find any tissues to pick up the bug you could use some paper.,0,0
2752," it's easier to climb a rope with one hand, rather than two hands.",1,1
2753, Silk socks are better at keeping your feet dry than wool ones.,0,0
2754, To sail across the pacific ocean will take less time than to sail across the mediterranean sea.,0,0
2755," I was exhausted, so I wanted to fall asleep, typically it takes me about a fortnight to fall asleep.",0,0
2756," If Victoria stole a knife to disarm a bomb in the public, people would call her a savage.",0,0
2757, Larry climbed the four thousand meter mountain last week. It will be difficult for him to climb a 2000 m one.,1,1
2758," Mandy had a 98% senior year average while Alice had a 97% senior year average. As a result, Alice wasn't awarded $7,000 the annual post-secondary scholarship. ",1,1
2759," If your car headlights are not working, it is still completely safe to drive at night. ",0,0
2760, It is harder to slip on a wet surface than on a dry one.,1,1
2761, Amy had to watch a one-hour video with half an hour so she decided to listen to it on 2 playback speed instead of normal playback speed.,1,1
2762," Normally, a handsaw cuts through wood better than a chainsaw.",0,0
2763, Jack did not have buns for his burgers so he used sliced bread instead.,0,0
2764," Sam can get doctor's appointment before 11am, so he will likely fit it in during his lunch hour instead of visiting before work",0,0
2765," Rachel was rude to her parents all year and Kathy was not. Therefore, Kathy is more likely to be given a new car by her parents than Rachel.  ",0,0
2766," As a student working part-time job at a coffee shop, she couldn't save enough money in weeks but will need months for that expensive textbook.",0,0
2767, Silvia expected to wait two hours to ride the roller coaster when she saw a line of one hundred people.,1,1
2768," Expecting a 20-min phone call instead of a 2-hour one and with 20% battery remained, Lily cannot skip charging her phone now.",1,1
2769, John has three plants and a tree while Simon has three dogs. It is likely that Simon's house is more difficult to manage than John's.,1,1
2770, A microscope is better to look at gems than a magnifying glass.,0,0
2771, Lily and John grew up together while Matt has just met Lily. It is likely that Matt knows more about Lily's hobbies and favorite actors than John does.,0,0
2772, Francis likes vegetables while Carlita prefers pasta.  Francis would be happier than Carlita if tonight's dinner has ten carrots and zero noodles.,1,1
2773, Working at minimum wage it will take Anita ten years to pay off her student loans.,1,1
2774," The election result took days as opposed to a few hours to be finalized, which made people feel less at ease.",0,0
2775," Out of his two roommates, Tom and Harry, Ron accused Tom of stealing $500 from his purse because Tom was the only person present in the room.",1,1
2776, Today Anna woke up and saw that the sky is cloudy and full of clouds so she doesn't think it is likely to rain.,0,0
2777," Beverly's washing machine is broken, so she cannot use the dishwasher to clean her clothes.",0,0
2778, It would be easier to fight a bear than a kitten.,0,0
2779," Laura's brother's birthday is in a week, so in order to get him a surprise gift just in time she should buy from the local store rather than an online store that usually takes 7 days to deliver.",1,1
2780," As Mark was going with his wife and two kids to the Water park, he preferred going by bike and not his car.",1,0
2781," Sarah found twenty dollars, so she can buy a ten dollar purse.",1,1
2782," Since my doctor's appointment will take fifteen minutes to drive to, I should leave ten minutes ahead of time.",1,1
2783, Patrick expects an important delivery between 1:00 pm and 2:00 pm. He decided to stay at his house at 12:45 pm until 3:00 pm.,1,1
2784," Expecting twenty people at her restaurant's opening, Sara was thrilled to see forty customers.",1,1
2785, You can put the eggs on top of the heavy steel box to keep the eggs from breaking.,0,0
2786," I ran into my girlfriend Jane and Jill, who I didn't know.  So I introduced myself to Jill and kissed Jane on the lips.",0,0
2787, John was very excited to meet Rita since he has some bad news to share.,0,0
2788, If you would like larger curls in your hair you should choose a larger barrel curling iron.,0,0
2789," Lily and I were friends for years while I didn't know Jane much, so I shook hands with Lily and hugged Jane when we met.",0,0
2790," Kara had 2 kids, while Jenny had 10 kids, so Jenny would have a better chance of continuing the family's bloodline.",1,1
2791," When heating some tea in the microwave, it is recommended you use a metal cup over a ceramic cup.",0,0
2792," If you find yourself eye to eye with the bear, you need to stay calm",0,0
2793," Jim planted a mango seed in his garden, it started giving fruits in few weeks.",0,0
2794, Tom wanted to go to the club during a pandemic so he went there with a mask on rather than without.,0,0
2795, The ice sculpture can stay in its shape forvever if we keep the temperature low enough.,0,0
2796," As people are forced to stay home, virtual meeting tools witnessed a sudden drop in the number of users.",0,0
2797, It would be better to have tea in a mug than on a plate,0,0
2798," Mary is a counselor, while Jennifer is a librarian; Mary is more likely to be able to recommend a good book than Jennifer.",0,0
2799, During the winter people tend to go to skiing in the mountains instead of swimming in the beach.,0,0
2800," The balloon is completely deflated, so we should blow it up using an air compressor..",0,0
2801, A ball could be used in place of a screwdriver.,0,0
2802, Theresa needs crutches to walk. She would find it harder to play chess than basketball.,0,0
2803, When you need money you should go to the store not the bank,0,0
2804, Jack loves Mathematics so he finds Physics to be more interesting than Economics.,0,0
2805," If you don't have a hair brush, it's more convenient to use a comb than a remote control.",0,0
2806," Kendra had to have a physical done to be able to work at the restaurant she applied to, so she made an appointment with her realtor. ",0,0
2807, John was accepting of my situation when I told him that I needed a few hours to get dressed for his wedding party in 2 hours.,1,1
2808," After three slices of pizza, Julie was stuffed and could not eat another bite. ",1,1
2809," John expects the video to last 20 minutes, so he has time to watch it before going to class in 10 minutes.",1,1
