,input,prediction,ground_truth
1452,"Joe was raised in the suburbs, while Michael lived downtown, so Joe is more likely to take the subway to go where he needs to.","False, because Joe doesn't live in suburbs.","False, because"
1453,"Joe was raised in the suburbs, while Michael lived downtown, so Michael is more likely to take the subway to go where he needs to.","True, because Subway is an underground railway in cities.","True, because"
1454,"Since dogs can't eat chocolate, katy gave her dog a milk bone instead of a hershey bar.","True, because Milkbone is a bone made from milk.","True, because"
1455,"Since dogs can't eat chocolate, katy gave her dog a hershey bar instead of a milk bone.","False, because Hershey bar is a chocolate bar with a milky","False, because"
1456,"Because I suffered a broken kneecap, I was amazed at the fact that I would only need to spend 10 days in the hospital.","True, because Hospital is a place where sick people are kept temporarily ill","True, because"
1457,"Because I suffered a broken kneecap, I was amazed at the fact that I would only need to spend 10 months in the hospital.","False, because Person doesn't need to spend 10 months in hospital for broken knee","False, because"
1458,A house with ten windows would be much darker than a house with three windows each of the same size.,"False, because A house with ten windows would be much darker than a house","False, because"
1459,A house with three windows would be much darker than a house with ten windows each of the same size.,"False, because A house with three windows is not much darker than a house with","True, because"
1460,"When Tom's wallet got stolen from the lawn, Harry was cooking, while John was playing. So Tom is likely to accuse John of stealing the wallet.","True, because John was playing while Harry was cooking.","True, because"
1461,"When Tom's wallet got stolen from the lawn, Harry was cooking while John was playing. So Tom is likely to accuse Harry of stealing the wallet.","True, because Harry was cooking while John was playing.","False, because"
1462,"The bus comes every 20 minutes, so he plans to wait at max 20 minutes to catch the next one.","True, because Bus comes every 20 minutes.","True, because"
1463,"The bus comes every 20 minutes, so he plans to wait at max 1 hour to catch the next one.","True, because Bus comes every 20 minutes.","False, because"
1464,"Since I drive to work at 10am, I usually avoid rush hour traffic.","True, because Rush hour traffic is the heavy traffic during morning rush hour.","True, because"
1465,"Since I drive to work at 8am, I usually avoid rush hour traffic.","True, because Rush hour traffic is the heavy traffic during morning rush hour.","False, because"
1466,A person who works at night is more likely to fall asleep during the day than a person who sleeps at night.,"True, because People who work at night are more likely to fall asleep during the day than people","True, because"
1467,A person who works at night is less likely to fall asleep during the day than a person who sleeps at night.,"True, because People who work at night are less likely to fall asleep during the day than people","False, because"
1468,It is recommended that students finish their homework first before watch the TV.,"True, because Students usually do their homework before watching TV","True, because"
